"","source","type","lang","value","id"
"1694","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0128"
"1695","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0129"
"1696","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0145"
"1697","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0472"
"1698","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0144"
"1699","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0146"
"1700","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0147"
"1701","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0148"
"1702","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0149"
"1703","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0215"
"1704","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0140"
"1705","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0141"
"1706","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0142"
"1707","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0143"
"1708","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0150"
"1709","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0197"
"1710","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0167"
"1711","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0222"
"1712","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0222"
"1713","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0224"
"1714","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0094"
"1715","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0154"
"1716","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0156"
"1717","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0158"
"1718","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0159"
"1719","nvd@nist.gov","Primary","en","CWE-94","CVE-2000-0155"
"1720","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0161"
"1721","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0162"
"1722","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0164"
"1723","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0160"
"1724","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0163"
"1725","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0166"
"1726","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0210"
"1727","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0182"
"1728","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0211"
"1729","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0213"
"1730","nvd@nist.gov","Primary","en","CWE-264","CVE-2000-0219"
"1731","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0194"
"1732","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0195"
"1733","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0212"
"1734","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0214"
"1735","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0217"
"1736","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0220"
"1737","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0221"
"1738","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0170"
"1739","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0187"
"1740","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0188"
"1741","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0209"
"1742","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0178"
"1743","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0179"
"1744","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0186"
"1745","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0196"
"1746","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0203"
"1747","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0204"
"1748","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0176"
"1749","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0191"
"1750","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0208"
"1751","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0216"
"1752","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0189"
"1753","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0201"
"1754","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0207"
"1755","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0693"
"1756","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0177"
"1757","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0190"
"1758","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0193"
"1759","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0172"
"1760","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0205"
"1761","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0168"
"1762","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0192"
"1763","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0206"
"1764","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0200"
"1765","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0225"
"1766","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0185"
"1767","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0202"
"1768","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0174"
"1769","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0175"
"1770","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0184"
"1771","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0173"
"1772","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0183"
"1773","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0223"
"1774","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0171"
"1775","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0181"
"1776","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0237"
"1777","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0230"
"1778","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0180"
"1779","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0199"
"1780","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0169"
"1781","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0198"
"1782","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0233"
"1783","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0239"
"1784","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0231"
"1785","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0228"
"1786","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0236"
"1787","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0238"
"1788","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0226"
"1789","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0613"
"1790","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0240"
"1791","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0241"
"1792","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0229"
"1793","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0247"
"1794","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0227"
"1795","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0242"
"1796","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0243"
"1797","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0281"
"1798","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0235"
"1799","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0245"
"1800","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0289"
"1801","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0244"
"1802","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0152"
"1803","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0232"
"1804","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0246"
"1805","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0234"
"1806","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0290"
"1807","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0296"
"1808","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0302"
"1809","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0790"
"1810","nvd@nist.gov","Primary","en","CWE-254","CVE-2000-0277"
"1811","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0280"
"1812","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0297"
"1813","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0634"
"1814","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0299"
"1815","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0255"
"1816","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0251"
"1817","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0300"
"1818","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0301"
"1819","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0279"
"1820","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0298"
"1821","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0273"
"1822","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0274"
"1823","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0275"
"1824","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0276"
"1825","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0294"
"1826","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0695"
"1827","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0699"
"1828","nvd@nist.gov","Primary","en","CWE-16","CVE-1999-0701"
"1829","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0979"
"1830","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0252"
"1831","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0253"
"1832","nvd@nist.gov","Primary","en","CWE-20","CVE-2000-0258"
"1833","nvd@nist.gov","Primary","en","CWE-20","CVE-2000-0258"
"1834","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0259"
"1835","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0261"
"1836","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0262"
"1837","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0282"
"1838","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0283"
"1839","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0287"
"1840","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0288"
"1841","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0250"
"1842","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0254"
"1843","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0260"
"1844","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-1218"
"1845","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0263"
"1846","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0284"
"1847","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0285"
"1848","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0286"
"1849","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0291"
"1850","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0264"
"1851","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0265"
"1852","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0083"
"1853","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0266"
"1854","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0269"
"1855","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0270"
"1856","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0271"
"1857","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0256"
"1858","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0257"
"1859","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0292"
"1860","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0267"
"1861","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0268"
"1862","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0272"
"1863","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0311"
"1864","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0331"
"1865","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0295"
"1866","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0318"
"1867","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0320"
"1868","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0336"
"1869","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0458"
"1870","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0459"
"1871","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0319"
"1872","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0338"
"1873","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0248"
"1874","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0316"
"1875","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0317"
"1876","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0321"
"1877","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0322"
"1878","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0334"
"1879","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0337"
"1880","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0339"
"1881","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0324"
"1882","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0326"
"1883","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0249"
"1884","nvd@nist.gov","Primary","en","CWE-20","CVE-2000-0380"
"1885","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0706"
"1886","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0429"
"1887","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0342"
"1888","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0340"
"1889","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0427"
"1890","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0341"
"1891","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0344"
"1892","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0401"
"1893","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0440"
"1894","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0447"
"1895","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0448"
"1896","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0449"
"1897","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0138"
"1898","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0293"
"1899","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0343"
"1900","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0346"
"1901","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0347"
"1902","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0385"
"1903","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0386"
"1904","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0433"
"1905","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0303"
"1906","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0332"
"1907","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0335"
"1908","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0345"
"1909","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0378"
"1910","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0425"
"1911","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0430"
"1912","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0414"
"1913","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0422"
"1914","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0427"
"1915","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0428"
"1916","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0381"
"1917","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0423"
"1918","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0426"
"1919","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0413"
"1920","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0382"
"1921","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0383"
"1922","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0384"
"1923","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0387"
"1924","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0304"
"1925","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0406"
"1926","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0409"
"1927","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0410"
"1928","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0411"
"1929","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0408"
"1930","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0416"
"1931","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0419"
"1932","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0420"
"1933","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0421"
"1934","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0439"
"1935","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0457"
"1936","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0407"
"1937","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0415"
"1938","nvd@nist.gov","Primary","en","CWE-20","CVE-2000-0400"
"1939","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0434"
"1940","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0435"
"1941","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0397"
"1942","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0424"
"1943","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-0980"
"1944","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0379"
"1945","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0389"
"1946","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0390"
"1947","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0391"
"1948","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0392"
"1949","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0393"
"1950","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0395"
"1951","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0405"
"1952","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0432"
"1953","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-1999-1008"
"1954","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0350"
"1955","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0417"
"1956","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0464"
"1957","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0465"
"1958","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0394"
"1959","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0437"
"1960","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0450"
"1961","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0452"
"1962","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0453"
"1963","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0463"
"1964","nvd@nist.gov","Primary","en","CWE-399","CVE-2000-0305"
"1965","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0436"
"1966","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0451"
"1967","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0431"
"1968","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0438"
"1969","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0418"
"1970","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0551"
"1971","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0396"
"1972","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0398"
"1973","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0399"
"1974","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0441"
"1975","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0442"
"1976","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0443"
"1977","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0444"
"1978","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0445"
"1979","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0446"
"1980","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0491"
"1981","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0403"
"1982","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0404"
"1983","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0517"
"1984","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0553"
"1985","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0460"
"1986","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0456"
"1987","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0462"
"1988","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0454"
"1989","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0455"
"1990","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0461"
"1991","nvd@nist.gov","Primary","en","NVD-CWE-Other","CVE-2000-0564"
